CAT,STRT,COMP,SALE,DIV,METRO,SLPR,CONPR,LOTV,CLOS,FINC,AREA,FNBS,FNSQ,DET,CON,MFGS,BEDR,FULB,HAFB,STOR,FPLS,GAR,BASE,WALS,WAL1,WAL2,DECK,PATI,PRCH,FUEL,HEAT,ACS,SQFS,WEIGHT,AREA_F,FNSQ_F,SLPR_F,CONPR_F,LOTV_F,SQFS_F,AUTH
1,199911,200002,200002,6,1,126200,0,15000,2,02,6050,0,0,1,2,3,3,2,1,1,1,2,03,1,02,05,2,1,2,01,01,1,1548,38,0,0,0,0,0,0,199910
1,199902,0,0,6,1,0,0,0,0,00,87120,2,0,1,0,3,4,3,0,2,2,3,01,2,02,10,1,2,2,02,02,1,4087,92,1,0,0,0,0,0,199902
1,199910,200003,0,6,1,0,0,0,0,00,8800,1,1000,1,0,3,4,4,1,2,2,2,01,2,02,10,1,2,1,02,02,1,5400,190,0,0,0,0,0,0,199909
1,199902,199906,199906,6,1,118900,0,15000,2,03,0,0,0,1,2,3,3,2,0,1,1,2,03,1,02,05,2,1,1,01,01,1,2347,46,0,0,0,0,0,0,199902
1,199904,200001,0,6,1,0,0,0,0,00,9959,0,0,1,0,3,3,2,1,2,1,2,03,1,05,04,2,2,1,01,01,1,2164,46,0,0,0,0,0,0,199902
1,199803,199809,0,6,1,0,0,0,0,00,14375,0,0,1,0,3,3,2,0,2,1,2,03,1,05,02,2,1,2,02,02,1,1576,73,0,0,0,0,0,0,199802
1,199810,199903,199807,6,1,279000,0,35000,2,01,0,1,0,1,2,3,3,2,1,1,1,2,01,2,02,10,1,2,1,00,00,1,3356,31,0,0,0,0,0,0,199807
1,199905,199911,199905,6,1,141900,0,22000,2,02,5724,0,0,1,2,3,3,2,1,2,1,2,03,1,02,01,2,1,1,02,02,1,1715,98,0,0,0,0,0,0,199905
1,199909,200001,199909,6,1,131000,0,20000,2,02,8800,0,0,1,2,2,3,2,1,2,1,2,03,2,05,10,2,1,1,02,02,1,2014,190,0,0,0,0,0,0,199909
1,199901,199905,199801,6,1,94300,0,15000,2,01,87120,0,0,1,2,3,3,2,0,1,1,2,03,2,02,10,2,2,1,01,01,1,2169,47,1,0,0,0,0,0,199812
1,199912,200003,0,6,1,0,0,0,0,00,15083,0,0,1,0,3,3,2,0,1,1,2,03,1,05,02,2,2,1,02,02,1,1782,38,0,0,0,0,0,0,199911
1,199802,199901,199901,6,1,183900,0,46500,2,01,14374,0,0,1,2,3,3,2,0,1,1,2,03,1,02,05,2,1,1,02,02,1,3054,61,0,0,0,0,0,0,199802
1,200001,0,0,6,1,0,0,0,0,00,7754,0,0,1,0,3,3,2,0,1,1,2,03,2,05,10,2,2,1,01,01,1,1433,47,0,0,0,0,0,0,199911
1,199809,199905,0,6,1,0,0,0,0,00,10000,2,0,1,0,3,3,2,1,1,1,2,01,2,02,10,2,1,2,02,02,1,2200,75,0,0,0,0,0,0,199809
1,199905,199909,199912,6,1,96000,0,11000,1,02,7000,0,0,1,2,3,3,2,0,1,0,2,03,1,05,04,2,2,1,01,01,1,1296,98,0,0,0,0,0,0,199905
1,199906,200002,0,6,1,0,0,0,0,00,13000,0,0,1,0,3,3,2,1,1,1,2,03,1,02,04,1,2,1,02,02,1,1877,39,0,0,0,0,0,0,199905
1,199910,200001,0,6,1,0,0,0,0,00,15000,0,0,1,0,3,3,2,0,1,1,4,03,2,02,10,2,1,1,01,01,1,1523,47,0,0,0,0,0,0,199909
1,199909,200002,199906,6,1,203000,0,40000,2,01,9149,2,0,1,2,3,5,2,1,2,1,2,01,1,02,05,2,1,1,01,02,1,2979,99,0,0,0,0,0,0,199909
1,199905,199908,0,6,1,0,0,0,0,00,10000,0,0,1,0,3,3,2,1,1,1,2,03,1,02,04,2,1,1,01,01,1,2650,59,0,0,0,0,0,0,199904
1,199903,199910,199905,6,1,106700,0,25500,2,02,7500,0,0,1,2,3,3,2,0,1,1,2,03,1,02,01,2,1,2,02,02,1,1508,190,0,0,0,0,0,0,199903
1,200001,0,199912,6,1,122500,0,18000,1,01,18640,0,0,1,2,3,3,2,0,1,1,2,03,0,02,00,2,2,1,01,01,1,1565,75,0,0,0,0,0,0,200001
1,199808,199901,199808,6,1,145000,0,56600,2,01,10890,0,0,2,2,3,3,2,1,2,1,1,03,1,02,05,1,2,2,01,02,1,1500,94,0,0,0,0,1,0,199808
1,199911,0,199909,6,1,163600,0,63900,0,01,8060,0,0,1,2,3,4,2,1,2,1,2,03,1,05,02,2,1,2,02,02,1,3043,95,0,0,0,0,1,0,199911
1,199904,199906,199812,6,1,139200,0,0,2,01,6325,0,0,1,2,2,3,2,0,1,0,2,03,1,02,05,2,2,1,01,01,1,1467,176,0,0,0,0,0,0,199904
1,199908,199912,199907,6,1,153900,0,22000,2,01,12434,0,0,1,2,3,4,2,0,1,1,2,03,1,02,08,2,1,2,01,01,1,2560,65,0,0,0,0,0,0,199905
1,199904,199906,199903,6,1,92900,0,12000,2,02,21780,0,0,1,2,3,3,2,0,1,0,2,03,2,05,10,2,2,1,01,01,1,1350,190,0,0,0,0,0,0,199903
1,199906,199910,0,6,1,0,0,0,0,00,11700,0,0,1,0,3,4,2,1,1,1,2,03,2,02,10,2,1,2,02,02,1,2404,36,0,0,0,0,0,0,199906
1,199903,199909,199901,6,1,76500,0,12000,2,04,18250,0,0,1,2,3,3,2,0,1,0,2,03,1,02,08,1,2,1,01,02,1,1367,47,0,0,0,0,0,0,199903
1,199903,0,199804,6,1,385000,0,0,2,01,54940,0,0,1,2,3,5,4,1,1,2,3,03,1,02,04,2,1,1,02,01,1,6227,46,0,0,1,0,0,0,199902
1,199911,0,0,6,1,0,0,0,0,00,6000,0,0,1,0,3,3,2,0,1,1,2,03,2,02,10,2,1,1,02,02,1,1869,95,0,0,0,0,0,0,199911
1,199811,199904,199902,6,1,166000,0,16600,2,01,0,0,0,1,2,3,3,2,0,1,1,2,03,2,02,10,2,1,1,01,01,1,2113,47,0,0,0,0,1,0,199811
1,199908,200001,0,6,1,0,0,0,0,00,21780,0,0,1,0,3,4,3,1,2,1,2,03,2,02,10,2,2,1,01,01,1,3637,94,0,0,0,0,0,0,199907
1,199709,199803,199905,6,1,139900,0,29500,2,01,10500,0,0,1,2,3,3,2,0,2,1,2,03,2,02,10,2,1,2,02,02,1,1869,46,0,0,0,0,0,0,199708
1,199908,200003,0,6,1,0,0,0,0,00,8400,0,0,1,0,3,5,3,1,1,1,2,03,1,02,05,2,1,2,01,01,1,2808,44,0,0,0,0,0,0,199904
1,199902,200002,0,6,1,0,0,0,0,00,0,0,0,1,0,3,4,2,0,1,1,2,03,2,02,10,2,1,1,01,01,1,2101,46,0,0,0,0,0,0,199902
1,199911,0,0,6,1,0,0,0,0,00,12232,0,0,1,0,3,3,2,0,1,1,1,03,2,02,10,2,2,2,01,01,1,1944,38,0,0,0,0,0,0,199910
1,199803,199908,199905,6,1,114300,0,18000,2,04,10890,2,0,2,2,3,3,2,1,2,1,2,01,1,02,05,1,2,2,02,02,1,2122,73,0,0,0,0,0,0,199802
1,199902,199907,0,6,1,0,0,0,0,00,11500,0,0,1,0,3,3,2,0,1,1,2,03,1,02,04,2,1,1,01,01,1,2017,46,0,0,0,0,0,0,199902
1,199811,199905,199904,6,1,133900,0,28000,2,01,10890,2,0,1,2,2,3,2,1,2,2,2,01,2,05,10,2,1,2,02,02,1,1566,24,0,0,0,0,0,0,199810
1,199912,0,0,6,1,0,0,0,0,00,7680,0,0,1,0,3,3,3,0,2,1,2,03,1,02,01,2,1,1,02,02,1,1944,99,0,0,0,0,0,0,199912
1,199904,199908,199909,6,1,125000,0,20000,2,01,43560,2,0,1,2,3,3,2,0,1,0,2,01,2,02,10,2,2,2,02,02,1,1726,46,0,0,0,0,0,0,199902
1,199904,199907,199910,6,1,150000,0,27900,1,01,7200,2,0,1,2,3,3,1,1,2,1,2,01,2,02,10,1,2,1,01,02,1,1620,190,0,0,0,0,0,0,199903
1,199902,199910,199812,6,1,85000,0,17000,2,01,4000,0,0,2,2,3,3,2,0,2,0,4,03,1,05,02,1,2,1,01,01,1,1288,189,0,0,0,0,0,0,199812
1,199904,199908,199903,6,1,110000,0,22000,2,01,6600,0,0,1,2,3,3,2,0,1,1,2,03,1,05,02,2,1,2,02,02,1,1534,32,0,0,0,0,0,0,199903
1,199907,199912,0,6,1,0,0,0,0,00,14948,0,0,1,0,3,3,2,0,1,1,4,03,2,02,10,2,1,1,02,02,1,1879,47,0,0,0,0,0,0,199907
1,199912,0,199911,6,1,80000,0,20000,2,01,0,0,0,1,2,2,3,1,1,1,0,2,02,2,02,10,1,2,1,02,02,1,1450,47,0,0,0,0,0,0,199910
1,199810,199901,199809,6,1,119000,0,19000,2,01,5000,0,0,1,2,2,3,2,1,2,0,2,03,1,05,02,2,1,2,02,02,1,1631,75,0,0,0,0,0,0,199809
1,199911,0,199910,6,1,139600,0,27900,2,01,0,0,0,1,2,3,3,2,0,1,1,4,03,1,02,01,2,1,1,02,02,1,1970,76,0,0,0,0,0,0,199911
1,199903,199907,199905,6,1,78900,0,15000,2,03,6000,0,0,1,2,3,3,2,0,1,0,2,03,2,05,10,2,1,1,01,01,1,1005,190,0,0,0,0,0,0,199903
1,199912,0,0,6,1,0,0,0,0,00,71874,2,0,1,0,3,3,2,0,1,1,2,01,2,02,10,2,2,1,02,02,1,2007,50,0,0,0,0,0,0,199912
1,199810,199902,199810,6,1,0,0,0,0,01,87120,2,0,1,2,3,3,2,1,1,2,2,01,2,01,10,1,1,1,01,02,1,0,189,1,0,0,0,0,0,199810
1,200002,0,0,6,1,0,0,0,0,00,0,2,0,1,0,3,4,2,1,2,0,2,01,2,02,10,1,2,1,02,02,1,1625,76,0,0,0,0,0,0,199911
1,199809,199902,199901,6,1,99900,0,10000,1,01,7500,0,0,1,1,3,3,2,0,1,1,2,03,1,02,05,2,1,2,01,01,1,1480,47,0,0,0,0,1,0,199808
1,199903,199906,199912,6,1,79400,0,15000,2,02,6000,0,0,1,2,3,3,2,0,1,1,1,03,2,05,10,2,2,2,01,01,1,1188,190,0,0,0,0,0,0,199903
1,199909,0,199910,6,1,76000,0,15000,2,02,2000,0,0,2,2,3,2,1,1,2,0,1,03,1,02,05,1,2,2,01,01,1,1040,186,1,0,0,0,0,0,199908
1,199902,199905,199812,6,1,141800,0,20000,2,01,10000,0,0,1,2,3,4,2,1,2,1,2,03,1,02,05,2,1,1,02,01,1,2560,47,0,0,0,0,0,0,199901
1,199812,199906,199812,6,1,220000,0,35000,1,01,8000,0,0,1,2,3,4,3,0,2,0,2,03,2,02,10,1,1,1,02,01,1,2900,24,0,0,0,0,0,0,199810
1,199907,199910,199910,6,1,86900,0,10000,2,04,8000,0,0,1,2,3,3,2,0,1,1,4,03,2,05,10,2,1,1,01,01,1,1470,89,0,0,0,0,0,0,199906
1,199805,199901,199809,6,1,0,0,0,0,00,5000,0,0,1,2,3,4,3,0,2,1,2,03,1,02,01,2,1,1,02,02,1,1998,91,0,0,0,0,0,0,199805
1,199908,199912,199912,6,1,125000,0,25000,1,01,4200,0,0,1,2,3,3,2,0,1,1,2,03,1,05,02,2,1,1,02,02,1,1551,94,0,0,0,0,0,0,199907
1,0,0,0,6,1,0,0,0,0,00,11000,0,0,1,0,3,4,3,1,1,1,2,03,1,02,04,2,1,2,01,01,1,2620,66,0,0,0,0,0,0,199912
1,199906,0,0,6,1,0,0,0,0,00,7150,0,0,1,0,3,3,2,1,2,2,2,03,1,05,02,1,2,2,02,02,1,1625,176,0,0,0,0,0,0,199904
1,199810,199901,199802,6,1,117500,0,15500,1,01,0,0,0,1,2,2,3,2,0,2,0,2,03,2,05,10,2,2,2,02,02,1,1592,91,0,0,0,0,0,0,199805
1,199810,199907,199906,6,1,71000,0,14000,1,03,17424,0,0,1,2,3,3,2,0,1,0,2,03,2,05,10,2,1,2,01,01,1,1147,94,0,0,0,0,0,0,199810
1,199901,199904,199811,6,1,119800,0,20000,2,03,10000,0,0,1,2,3,4,2,0,1,1,2,03,1,02,05,2,1,1,02,01,1,2196,47,0,0,0,0,0,0,199901
1,199910,0,0,6,1,0,0,0,0,00,2000,0,0,2,0,3,2,1,1,2,0,1,03,1,05,02,1,1,2,01,01,1,1050,94,1,0,0,0,0,0,199910
1,199904,199909,199902,6,1,143300,0,26500,2,01,2000,2,0,1,2,2,4,2,1,2,1,2,01,1,05,02,2,1,2,02,02,1,2133,23,1,0,0,0,0,0,199902
1,199909,200003,199906,6,1,100000,0,15000,1,01,8000,0,0,1,2,3,3,2,0,1,0,2,03,1,02,01,2,1,1,01,01,1,2000,24,0,0,0,0,0,0,199909
1,199901,199905,0,6,1,0,0,0,0,00,10000,0,0,1,0,3,3,2,0,1,1,2,03,2,02,10,2,1,1,02,02,1,1845,94,0,0,0,0,0,0,199812
1,199906,199910,199911,6,1,80000,0,10000,1,02,7500,0,0,1,2,3,3,2,0,1,0,4,03,2,01,10,2,2,1,01,01,1,1350,89,0,0,0,0,0,0,199906
1,199803,199902,199812,6,1,385000,0,0,2,01,32670,0,0,1,2,3,4,4,2,2,2,3,03,2,04,10,2,1,1,02,02,1,5141,23,0,0,1,0,0,0,199803
1,199706,199712,199905,6,1,166000,0,29500,2,01,12986,0,0,1,2,3,3,2,0,2,1,2,03,1,02,05,2,2,2,02,02,1,2169,61,0,0,0,0,0,0,199706
1,199812,199904,199811,6,1,119900,0,12000,2,01,43560,0,0,1,2,3,3,2,0,1,0,2,03,2,02,10,2,1,1,01,02,1,2535,47,0,0,0,0,1,0,199811
1,199909,200002,199908,6,1,128000,0,12800,2,01,9600,0,0,1,2,3,3,2,1,1,1,2,03,2,02,10,1,2,1,01,01,1,2157,46,0,0,0,0,1,0,199908
1,199908,200003,199907,6,1,89900,0,22500,2,02,6000,0,0,1,2,3,3,2,0,1,1,2,03,1,02,01,2,1,1,02,02,1,1309,94,0,0,0,0,0,0,199907
1,199903,0,200003,6,1,385000,0,0,2,01,15000,2,0,1,2,3,4,4,1,2,2,2,01,2,02,10,2,1,2,02,02,1,4288,92,0,0,1,0,0,0,199902
1,199903,199908,199903,6,1,220000,0,50000,2,00,10200,0,0,1,2,3,3,2,0,1,0,2,03,2,02,10,2,1,2,02,02,1,2281,32,0,0,0,0,0,0,199903
1,199811,199904,199904,6,1,135500,0,30000,2,01,17850,0,0,1,2,3,4,2,0,1,0,4,03,1,02,05,2,2,1,02,02,1,1970,47,0,0,0,0,0,0,199810
1,199912,0,0,6,1,0,0,0,0,00,7500,0,0,1,0,3,3,2,0,1,0,1,03,2,05,10,2,1,2,01,01,1,1296,25,0,0,0,0,0,0,199912
1,200002,0,200002,6,1,168000,0,30000,2,01,7200,0,0,1,2,2,4,2,1,2,1,2,03,1,05,02,1,1,1,01,01,1,2587,190,0,0,0,0,0,0,199909
1,200001,0,0,6,1,0,0,0,0,00,10890,2,0,1,0,3,4,2,1,2,1,1,01,2,02,10,2,2,1,01,02,1,2938,188,0,0,0,0,0,0,199910
1,199906,199909,199904,6,1,125000,0,26000,2,01,9750,2,0,1,2,2,4,2,1,2,1,2,01,2,05,10,2,1,2,02,02,1,1790,24,0,0,0,0,0,0,199905
1,199908,199910,199906,6,1,169900,0,36000,1,04,0,1,646,1,2,3,3,2,1,1,1,2,01,1,03,05,1,2,2,02,02,1,1858,63,0,0,0,0,0,0,199907
1,199905,199910,199905,6,1,199000,0,34900,2,01,66211,1,300,1,2,3,3,2,0,1,2,2,01,2,02,10,1,2,1,02,02,1,1880,98,0,0,0,0,0,0,199905
1,199912,0,0,6,1,0,0,0,0,00,16612,0,0,1,0,3,4,2,1,1,1,2,03,1,02,05,2,1,1,01,01,1,2476,50,0,0,0,0,0,0,199912
1,199912,0,0,6,1,0,0,0,0,00,15000,0,0,1,0,3,4,2,0,1,1,4,03,1,02,05,2,2,1,02,02,1,2050,50,0,0,0,0,0,0,199912
1,199612,199705,199901,6,1,173000,0,0,2,00,8976,2,0,1,2,3,3,2,0,1,1,2,01,2,02,10,2,2,2,01,01,1,1683,92,0,0,0,0,0,0,199612
1,199911,0,0,6,1,0,0,0,0,00,15000,0,0,1,0,3,3,2,0,1,0,4,03,2,02,10,2,1,1,02,02,1,1734,63,0,0,0,0,0,0,199910
1,199811,199902,199806,6,1,73700,0,7400,2,02,23522,0,0,1,2,3,3,2,0,1,1,4,03,2,02,10,2,1,1,01,01,1,1260,47,0,0,0,0,1,0,199810
1,199908,199912,199907,6,1,87900,0,13000,1,01,6000,0,0,1,2,3,3,2,0,1,0,4,03,1,02,05,2,1,1,01,01,1,1568,47,0,0,0,0,0,0,199907
1,199910,0,199909,6,1,240000,0,43000,2,01,14520,2,0,1,2,3,3,2,0,1,1,2,01,1,02,07,1,2,2,02,02,1,2100,47,0,0,0,0,0,0,199910
1,199906,199910,199910,6,1,109900,0,22900,1,01,15000,0,0,1,2,3,3,2,0,1,1,4,03,2,02,10,2,2,1,02,02,1,1504,44,0,0,0,0,0,0,199906
1,199902,199909,199904,6,1,218000,0,42000,1,01,13500,0,0,1,2,3,4,2,1,1,1,2,03,1,02,04,2,1,1,02,02,1,2193,73,0,0,0,0,0,0,199902
1,199902,199909,199909,6,1,123000,0,17500,2,03,5933,0,0,1,1,3,3,2,0,1,1,2,03,1,05,02,2,2,2,01,01,1,2130,62,0,0,0,0,0,0,199901
1,199908,0,0,6,1,0,0,0,0,00,17550,0,0,1,0,3,4,2,0,1,1,2,03,1,02,05,2,1,2,02,02,1,1602,47,0,0,0,0,0,0,199907
1,199812,199903,199901,6,1,126600,0,0,1,01,0,0,0,1,2,3,3,2,0,1,1,2,03,2,02,10,2,1,2,02,02,1,0,63,0,0,0,0,0,0,199811
1,199910,0,0,6,1,0,0,0,0,00,7200,0,0,1,0,3,4,2,1,2,1,2,03,1,05,02,2,1,1,01,01,1,2790,94,0,0,0,0,0,0,199910
1,199808,199901,199901,6,1,91000,0,14000,2,03,8325,0,0,1,2,3,4,2,0,1,1,4,03,1,02,05,2,2,1,01,01,1,1528,31,0,0,0,0,0,0,199808
1,199903,199907,199901,6,1,97600,0,12500,2,02,9075,0,0,1,2,3,3,2,0,1,1,2,03,2,05,10,2,1,1,01,01,1,1455,24,0,0,0,0,0,0,199903
1,199911,0,199911,6,1,350000,0,58500,2,01,6000,0,0,1,2,3,3,3,0,2,1,2,03,1,02,08,2,1,1,02,02,1,3532,95,0,0,0,0,0,0,199911
1,199809,199902,199808,6,1,115000,0,22000,2,01,14374,0,0,1,2,3,3,2,0,1,1,2,03,1,05,02,2,1,2,02,02,1,2055,94,0,0,0,0,0,0,199808
1,199903,199907,199903,6,1,145500,0,30000,2,01,6250,0,0,1,2,3,3,2,1,2,1,2,03,1,02,01,2,1,1,02,02,1,2160,190,0,0,0,0,0,0,199903
1,199906,199909,199906,6,1,110300,0,18000,2,01,6000,0,0,1,2,3,3,2,0,1,0,2,03,1,05,02,2,1,1,02,02,1,1512,36,0,0,0,0,0,0,199906
1,199909,0,0,6,1,0,0,0,0,00,2000,0,0,2,0,3,3,2,1,2,0,4,04,2,05,10,1,2,1,02,02,1,1572,47,1,0,0,0,0,0,199909
1,199903,199906,199906,6,1,198900,0,40000,2,01,9100,2,0,1,2,3,3,2,1,2,1,2,01,2,02,10,1,2,1,01,02,1,2200,183,0,0,0,0,0,0,199902
1,199908,199911,199906,6,1,120000,0,15000,1,01,13120,0,0,1,2,3,4,2,0,1,1,2,03,1,02,05,2,1,1,02,01,1,2196,47,0,0,0,0,0,0,199907
1,199909,200003,199911,6,1,347000,0,60000,1,01,21780,2,0,1,2,3,4,3,0,2,1,2,01,2,02,10,1,1,1,01,02,1,3240,189,0,0,0,0,0,0,199907
1,199902,199906,200002,6,1,159000,0,35000,2,01,12000,2,0,1,2,3,3,2,1,2,1,2,01,1,05,02,1,2,2,02,02,1,1800,46,0,0,0,0,0,0,199902
1,199907,199912,199912,6,1,93000,0,0,1,01,0,0,0,2,1,3,2,2,0,1,0,4,03,2,02,10,2,1,1,01,02,1,1512,195,0,0,0,0,0,0,199905
1,199812,199906,0,6,1,0,0,0,0,00,8750,0,0,1,0,3,3,2,0,1,1,2,03,1,01,05,2,2,1,01,01,1,1434,47,0,0,0,0,0,0,199812
1,199901,199906,199812,6,1,162900,0,35000,2,01,8400,0,0,1,2,3,3,2,0,1,1,2,03,2,02,10,2,1,1,02,02,1,2268,74,0,0,0,0,0,0,199901
1,199911,200001,200001,6,1,90200,0,10500,1,01,7403,0,0,1,2,3,3,2,0,1,0,4,03,2,05,10,2,1,1,01,02,1,1242,47,0,0,0,0,0,0,199910
1,199904,199909,0,6,1,0,0,0,0,00,15000,0,0,1,0,3,3,2,0,1,1,4,03,2,02,10,2,1,1,02,02,1,1850,44,0,0,0,0,0,0,199904
1,199909,199911,199911,6,1,116500,0,15000,2,01,9255,0,0,1,2,3,3,2,0,1,0,2,03,1,02,05,2,1,1,01,01,1,1690,24,0,0,0,0,0,0,199909
1,199907,199908,199905,6,1,58600,0,6500,1,01,7500,0,0,1,2,3,3,2,0,1,0,4,03,1,02,01,2,2,1,01,02,1,1176,44,0,0,0,0,0,0,199906
1,199909,200002,0,6,1,0,0,0,0,00,32670,0,0,1,0,3,3,2,1,1,1,2,03,1,02,04,2,1,1,01,01,1,3000,47,0,0,0,0,0,0,199909
1,199811,199902,199810,6,1,97900,0,0,2,01,2400,0,0,1,2,3,3,2,0,1,1,4,03,2,02,10,2,1,1,02,02,1,1550,47,0,0,0,0,0,0,199810
1,199905,199909,199904,6,1,198000,0,40000,2,01,17500,2,0,1,2,3,3,3,0,2,1,2,01,1,02,05,1,1,1,02,02,1,1826,22,0,0,0,0,0,0,199904
1,199909,200003,199908,6,1,180500,0,34000,2,01,4590,1,700,1,2,3,3,2,1,2,1,2,01,1,02,03,1,1,1,01,01,1,2425,186,0,0,0,0,0,0,199908
1,199901,199904,199811,6,1,242000,0,38000,2,01,10000,0,0,1,2,3,3,2,1,2,2,2,03,1,02,01,1,2,1,02,02,1,3186,74,0,0,0,0,0,0,199901
1,200001,0,0,6,1,0,0,0,0,00,21780,0,0,1,0,1,4,2,1,1,1,2,03,2,02,10,2,1,1,02,02,1,2688,99,0,0,0,0,0,0,199912
1,199812,199906,199904,6,1,226000,0,42500,2,01,10000,0,0,1,2,3,5,3,0,2,1,3,03,1,02,01,2,1,1,02,02,1,3132,94,0,0,0,0,0,0,199812
1,199907,199912,0,6,1,0,0,0,0,00,10000,0,0,1,0,3,3,2,0,1,1,2,03,2,02,10,2,1,1,01,01,1,1500,94,0,0,0,0,0,0,199907
1,199905,199908,199906,6,1,133500,0,15000,1,01,10096,0,0,1,2,3,4,2,1,2,1,2,03,1,02,05,2,1,1,02,01,1,2350,59,0,0,0,0,0,0,199904
1,199911,200003,0,6,1,0,0,0,0,00,11903,0,0,1,0,3,4,3,0,2,0,2,03,1,02,05,2,1,1,01,01,1,2672,47,0,0,0,0,0,0,199910
1,199910,200003,199907,6,1,159600,0,25000,2,04,15264,0,0,1,2,3,4,3,1,2,1,2,03,1,02,08,2,1,1,01,01,1,2349,47,0,0,0,0,0,0,199909
1,200002,0,199911,6,1,126000,0,14000,1,01,9984,0,0,1,2,3,3,2,0,1,1,2,03,1,02,04,1,2,1,01,01,1,1814,48,0,0,0,0,0,0,200002
1,199612,199804,199903,6,1,118900,0,18000,0,01,5500,0,0,1,2,3,3,2,0,1,1,2,03,1,02,05,2,1,2,02,02,1,1555,93,0,0,0,0,0,0,199612
1,199904,199908,199907,6,1,111000,0,15000,1,03,52800,0,0,1,2,3,3,2,0,1,1,2,03,1,02,05,2,1,1,01,01,1,1346,88,0,0,0,0,0,0,199904
1,199905,200004,0,6,1,0,0,0,0,00,9148,2,0,1,0,3,4,2,1,2,1,2,01,2,02,10,1,1,1,01,02,1,2484,195,0,0,0,0,0,0,199905
1,199909,200001,200002,6,1,240000,0,42000,2,01,21780,2,0,1,2,2,4,3,0,2,1,2,01,2,02,10,1,1,1,02,02,1,3024,189,0,0,0,0,0,0,199907
1,199906,199909,199906,6,1,119000,0,11900,2,01,11050,0,0,1,2,3,3,2,0,1,1,2,03,2,02,10,2,1,1,01,01,1,1728,49,0,0,0,0,1,0,199905
1,199902,199906,199904,6,1,122500,0,24000,2,01,6000,0,0,1,2,3,3,2,0,1,1,2,03,1,05,02,2,1,2,02,02,1,1490,93,0,0,0,0,0,0,199901
1,199709,199805,199901,6,1,164900,0,29500,2,01,13163,0,0,1,2,3,3,2,0,2,1,2,03,2,02,10,2,2,1,02,02,1,1800,46,0,0,0,0,0,0,199707
1,199905,199911,0,6,1,0,0,0,0,00,10000,0,0,1,0,3,5,3,0,1,1,2,03,2,02,10,2,1,1,01,01,1,2808,98,0,0,0,0,0,0,199905
1,199905,199909,199904,6,1,120500,0,16000,2,01,43560,0,0,1,2,3,3,2,0,1,0,4,03,2,02,10,2,2,1,02,02,1,2388,65,0,0,0,0,0,0,199905
1,199909,0,199909,6,1,0,0,0,0,01,11349,0,0,1,2,3,3,2,1,1,1,2,03,2,02,10,2,1,1,01,01,1,2699,46,0,0,0,0,0,0,199908
1,199908,200001,200001,6,1,179900,0,21000,2,01,21780,0,0,1,2,3,4,2,0,1,1,2,02,1,02,05,1,2,2,02,02,1,2376,93,0,0,0,0,0,0,199908
1,199902,199906,199906,6,1,0,0,0,0,01,0,2,0,1,2,3,3,2,1,2,0,2,01,2,02,10,2,2,1,02,02,1,0,73,0,0,0,0,0,0,199902
1,199812,199905,199812,6,1,112000,0,12600,2,01,15600,0,0,1,2,3,3,2,0,1,1,2,03,1,02,05,1,2,1,01,01,1,1529,47,0,0,0,0,0,0,199812
1,199811,199904,199904,6,1,0,0,0,0,01,0,2,0,1,2,3,3,1,1,2,0,2,01,2,02,10,1,2,2,01,02,1,0,189,0,0,0,0,0,0,199811
1,199703,199709,199905,6,1,308000,0,70000,2,01,13000,0,0,1,2,3,3,2,1,2,1,2,03,1,07,01,2,1,1,01,02,1,2741,73,0,0,0,0,0,0,199702
1,199907,199911,199906,6,1,136600,0,26000,2,01,9525,2,0,1,2,2,3,2,0,2,1,2,01,1,05,07,2,2,2,02,02,1,1572,63,0,0,0,0,0,0,199907
1,200001,0,0,6,1,0,0,0,0,00,0,0,0,1,0,3,3,2,0,1,1,2,03,1,02,05,2,1,2,01,01,1,1600,50,0,0,0,0,0,0,199912
1,199912,0,0,6,1,0,0,0,0,00,21780,2,0,1,0,3,3,2,0,1,1,2,01,2,01,10,1,1,1,02,02,1,2400,47,0,0,0,0,0,0,199910
1,199906,199910,199911,6,1,132900,0,28000,2,01,7920,0,0,1,2,3,3,2,0,1,1,2,03,1,02,05,2,1,2,02,02,1,1701,24,0,0,0,0,0,0,199905
1,199905,0,0,6,1,0,0,0,0,00,87120,1,0,1,0,3,5,4,2,2,2,3,01,2,02,10,1,1,1,02,02,1,6227,195,1,0,0,0,0,1,199905
1,199905,199910,199905,6,1,121700,0,18000,1,03,10433,0,0,1,2,3,4,2,1,2,1,2,03,1,02,05,2,1,1,02,01,1,2460,39,0,0,0,0,0,0,199905
1,199903,199908,199904,6,1,80000,0,10000,1,03,5625,0,0,1,2,3,3,2,0,2,1,4,03,2,05,10,2,2,1,02,01,1,1332,92,0,0,0,0,0,0,199902
1,199911,0,199910,6,1,264900,0,35000,1,01,13200,0,0,1,2,3,4,2,1,1,0,2,03,1,02,05,2,1,1,01,01,1,2649,32,0,0,0,0,0,0,199911
1,199909,199912,199910,6,1,116000,0,25000,2,01,14836,0,0,1,2,3,3,2,0,1,1,2,03,1,02,05,2,1,1,01,01,1,1500,74,0,0,0,0,0,0,199908
1,199903,199907,199908,6,1,159900,0,25000,2,01,11200,2,0,1,2,3,3,2,1,2,1,2,01,1,05,02,2,2,1,02,02,1,1987,24,0,0,0,0,0,0,199903
